"Longueuil",1.049487,32.99,13.33,43690
"Longueuil",1.049461,33.01,13.32,43690
"Longueuil",1.044782,33,13.31,43690
"Longueuil",1.045695,33.01,13.33,43690
"Longueuil",1.043485,33,13.34,43690
"Longueuil",1.044342,33.02,13.33,43690
"Longueuil",1.043983,33.02,13.36,43690
"Longueuil",1.044449,33.02,13.39,43690
"Longueuil",1.046829,33.02,13.4,43690
"Longueuil",1.047969,33.01,13.39,43690
"Longueuil",1.049995,33.03,13.41,43690
"Longueuil",1.050992,33.02,13.38,43690
"Longueuil",1.052518,33.02,13.38,43690
"Longueuil",1.054555,33.02,13.39,43690
"Longueuil",1.055013,33.01,13.38,43690
"Longueuil",1.058489,33.02,13.42,43690
"Longueuil",1.059331,33.03,13.4,43690
"Longueuil",1.061269,33.02,13.4,43690
"Longueuil",1.066803,33.02,13.41,43690
"Longueuil",1.062401,33.02,13.39,43690
"Longueuil",1.064931,33.02,13.4,43690
"Longueuil",1.065643,33.02,13.37,43690
"Longueuil",1.06513,33.01,13.39,43690
"Longueuil",1.063601,33.02,13.42,43690
"Longueuil",1.062688,33.02,13.46,43690
"Longueuil",1.06282,33.02,13.43,43690
"Longueuil",1.058413,33.03,13.45,43690
"Longueuil",1.060972,33.03,13.44,43690
"Longueuil",1.057116,33.02,13.41,43690
"Longueuil",1.054985,33.01,13.4,43690
"Longueuil",1.054537,33.02,13.35,43690
"Longueuil",1.05279,33.01,13.37,43690
"Longueuil",1.051038,33.01,13.38,43690
"Longueuil",1.046646,32.9,13.4,43690
"Longueuil",1.047793,32.89,13.43,43690
"Longueuil",1.052099,32.95,13.39,43690
"Longueuil",1.050194,32.97,13.4,43690
"Longueuil",1.050563,32.97,13.37,43690
"Longueuil",1.053729,32.98,13.37,43690
"Longueuil",1.051867,33,13.38,43690
"Longueuil",1.053881,32.99,13.36,43690
"Longueuil",1.056821,32.98,13.34,43690
"Longueuil",1.05908,33,13.33,43690
"Longueuil",1.061043,33,13.32,43690
"Longueuil",1.065832,33,13.32,43690
"Longueuil",1.065582,33,13.33,43690
"Longueuil",1.066287,33.02,13.37,43690
"Longueuil",1.070788,33.02,13.4,43690
"Longueuil",1.069478,33.02,13.4,43690
"Longueuil",1.07122,33.02,13.38,43690
"Longueuil",1.068754,33.02,13.34,43690
"Longueuil",1.067767,33.02,13.35,43690
"Longueuil",1.066805,33.01,13.41,43690
"Longueuil",1.066269,33.02,13.44,43690
"Longueuil",1.061513,33,13.41,43690
"Longueuil",1.059502,32.99,13.44,43690
"Longueuil",1.059542,32.99,13.45,43690
"Longueuil",1.057205,32.86,13.45,43690
"Longueuil",1.055066,32.87,13.44,43690
"Longueuil",1.054754,32.93,13.4,43690
"Longueuil",1.053378,32.95,13.44,43690
"Longueuil",1.04996,32.95,13.42,43690
"Longueuil",1.053637,32.99,13.41,43690
"Longueuil",1.050825,32.8,13.4,43690
"Longueuil",1.054825,32.98,13.4,43690
"Longueuil",1.051753,32.96,13.37,43690
"Longueuil",1.054125,32.87,13.34,43690
"Longueuil",1.057284,32.91,13.32,43690
"Longueuil",1.057638,32.92,13.34,43690
"Longueuil",1.062594,32.92,13.34,43690
"Longueuil",1.060888,32.92,13.36,43690
"Longueuil",1.066396,32.92,13.34,43690
"Longueuil",1.066002,32.85,13.38,43690
"Longueuil",1.06945,32.82,13.35,43690
"Longueuil",1.068423,32.87,13.35,43690
"Longueuil",1.068077,32.91,13.38,43690
"Longueuil",1.069041,32.93,13.41,43690
"Longueuil",1.068041,32.94,13.39,43690
"Longueuil",1.071108,32.94,13.37,43690
"Longueuil",1.068481,32.95,13.39,43690
"Longueuil",1.069951,32.93,13.37,43690
"Longueuil",1.065819,32.93,13.38,43690
"Longueuil",1.067853,32.93,13.34,43690
"Longueuil",1.06206,32.95,13.34,43690
"Longueuil",1.063164,32.96,13.4,43690
"Longueuil",1.06486,32.96,13.38,43690
"Longueuil",1.060216,32.95,13.37,43690
"Longueuil",1.061529,32.96,13.38,43690
"Longueuil",1.061981,32.96,13.37,43690
"Longueuil",1.062029,32.97,13.39,43690
"Longueuil",1.060748,32.95,13.38,43690
"Longueuil",1.062452,32.95,13.37,43690
"Longueuil",1.064919,32.96,13.39,43690
"Longueuil",1.066714,32.97,13.37,43690
"Longueuil",1.063062,32.96,13.34,43690
"Longueuil",1.065895,32.95,13.35,43690
"Longueuil",1.06749,32.96,13.38,43690
"Longueuil",1.067548,32.97,13.38,43690
"Longueuil",1.064631,32.96,13.38,43690
"Longueuil",1.069562,32.96,13.34,43690
"Longueuil",1.070023,32.97,13.38,43690
"Longueuil",1.070358,32.96,13.33,43690
"Longueuil",1.069674,32.97,13.34,43690
"Longueuil",1.07078,32.98,13.37,43690
"Longueuil",1.067347,32.99,13.38,43690
"Longueuil",1.069321,32.98,13.41,43690
"Longueuil",1.067607,32.98,13.37,43690
"Longueuil",1.065572,32.98,13.37,43690
"Longueuil",1.06557,32.98,13.34,43690
"Longueuil",2.950211,32.98,13.34,43690
"Longueuil",2.409093,32.99,13.35,43690
"Longueuil",2.262088,32.99,13.35,43690
"Longueuil",1.867856,32.99,13.38,43690
"Longueuil",1.297351,33,13.41,43690
"Longueuil",1.079793,32.99,13.39,43690
"Longueuil",1.063914,33,13.39,43690
"Longueuil",1.064295,32.99,13.41,43690
"Longueuil",1.062869,33,13.44,43690
"Longueuil",1.063126,32.99,13.42,43690
"Longueuil",1.06735,33,13.42,43690
