"2025-12-06 08:00:00","Longueuil",1.579427,35.07,13.4,45977
"2025-12-06 08:01:00","Longueuil",1.580429,34.83,13.4,45977
"2025-12-06 08:02:00","Longueuil",1.579188,35.06,13.37,45977
"2025-12-06 08:03:00","Longueuil",1.579849,34.88,13.35,45977
"2025-12-06 08:04:00","Longueuil",1.581281,35.04,13.31,45977
"2025-12-06 08:05:00","Longueuil",1.582718,35.04,13.34,45977
"2025-12-06 08:06:00","Longueuil",1.580452,35,13.36,45977
"2025-12-06 08:07:00","Longueuil",1.579671,34.96,13.35,45977
"2025-12-06 08:08:00","Longueuil",1.583015,34.95,13.33,45977
"2025-12-06 08:09:00","Longueuil",1.581281,35.07,13.33,45977
"2025-12-06 08:10:00","Longueuil",1.583514,35.09,13.29,45977
"2025-12-06 08:11:00","Longueuil",1.583188,35.06,13.32,45977
"2025-12-06 08:12:00","Longueuil",1.583005,34.94,13.29,45977
"2025-12-06 08:13:00","Longueuil",1.586512,35.1,13.27,45977
"2025-12-06 08:14:00","Longueuil",1.583364,34.91,13.27,45977
"2025-12-06 08:15:00","Longueuil",1.584745,35.12,13.32,45977
"2025-12-06 08:16:00","Longueuil",1.587372,35.13,13.28,45977
"2025-12-06 08:17:00","Longueuil",1.584783,34.99,13.26,45977
"2025-12-06 08:18:00","Longueuil",1.588181,35.14,13.28,45977
"2025-12-06 08:19:00","Longueuil",1.584877,35.17,13.26,45977
"2025-12-06 08:20:00","Longueuil",1.582929,35.1,13.29,45977
"2025-12-06 08:21:00","Longueuil",1.585279,35.14,13.29,45977
"2025-12-06 08:22:00","Longueuil",1.587125,35.09,13.3,45977
"2025-12-06 08:23:00","Longueuil",1.583448,35.23,13.29,45977
"2025-12-06 08:24:00","Longueuil",1.585706,35.05,13.27,45977
"2025-12-06 08:25:00","Longueuil",1.584981,35.16,13.29,45977
"2025-12-06 08:26:00","Longueuil",1.588224,35.08,13.29,45977
"2025-12-06 08:27:00","Longueuil",1.587423,35.26,13.28,45977
"2025-12-06 08:28:00","Longueuil",1.588722,35.07,13.28,45977
"2025-12-06 08:29:00","Longueuil",1.58668,35.12,13.31,45977
"2025-12-06 08:30:00","Longueuil",1.589437,35.03,13.3,45977
"2025-12-06 08:31:00","Longueuil",1.589073,35.11,13.27,45977
"2025-12-06 08:32:00","Longueuil",1.588432,35.2,13.3,45977
"2025-12-06 08:33:00","Longueuil",1.58476,35.26,13.36,45977
"2025-12-06 08:34:00","Longueuil",1.587786,35.42,13.35,45977
"2025-12-06 08:35:00","Longueuil",1.586515,35.31,13.38,45977
"2025-12-06 08:36:00","Longueuil",1.588834,35.47,13.38,45977
"2025-12-06 08:37:00","Longueuil",1.584381,35.23,13.36,45977
"2025-12-06 08:38:00","Longueuil",1.585615,35.31,13.37,45977
"2025-12-06 08:39:00","Longueuil",1.586604,35.18,13.36,45977
"2025-12-06 08:40:00","Longueuil",1.585335,35.36,13.38,45977
"2025-12-06 08:41:00","Longueuil",1.58356,35.37,13.36,45977
"2025-12-06 08:42:00","Longueuil",1.585716,35.24,13.37,45977
"2025-12-06 08:43:00","Longueuil",1.582815,35.24,13.37,45977
"2025-12-06 08:44:00","Longueuil",1.58387,35.4,13.39,45977
"2025-12-06 08:45:00","Longueuil",1.581996,35.45,13.35,45977
"2025-12-06 08:46:00","Longueuil",1.580302,35.41,13.36,45977
"2025-12-06 08:47:00","Longueuil",1.579854,35.49,13.37,45977
"2025-12-06 08:48:00","Longueuil",1.579287,35.47,13.35,45977
"2025-12-06 08:49:00","Longueuil",1.578196,35.45,13.33,45977
"2025-12-06 08:50:00","Longueuil",1.578951,35.43,13.32,45977
"2025-12-06 08:51:00","Longueuil",1.579244,35.52,13.33,45977
"2025-12-06 08:52:00","Longueuil",1.579465,35.67,13.29,45977
"2025-12-06 08:53:00","Longueuil",1.58032,35.38,13.28,45977
"2025-12-06 08:54:00","Longueuil",1.580081,35.38,13.27,45977
"2025-12-06 08:55:00","Longueuil",1.582916,35.36,13.26,45977
"2025-12-06 08:56:00","Longueuil",1.585294,35.47,13.26,45977
"2025-12-06 08:57:00","Longueuil",1.584401,35.49,13.3,45977
"2025-12-06 08:58:00","Longueuil",1.582156,35.52,13.32,45977
"2025-12-06 08:59:00","Longueuil",1.581619,35.53,13.32,45977
"2025-12-06 09:00:00","Longueuil",1.582286,35.53,13.32,45977
"2025-12-06 09:01:00","Longueuil",1.580719,35.71,13.28,45977
"2025-12-06 09:02:00","Longueuil",1.579127,35.51,13.31,45977
"2025-12-06 09:03:00","Longueuil",1.57829,35.6,13.3,45977
"2025-12-06 09:04:00","Longueuil",1.575729,35.62,13.32,45977
"2025-12-06 09:05:00","Longueuil",1.575343,35.57,13.31,45977
"2025-12-06 09:06:00","Longueuil",1.574572,35.46,13.31,45977
"2025-12-06 09:07:00","Longueuil",1.574356,35.56,13.31,45977
"2025-12-06 09:08:00","Longueuil",1.572873,35.62,13.28,45977
"2025-12-06 09:09:00","Longueuil",1.573583,35.56,13.27,45977
"2025-12-06 09:10:00","Longueuil",1.57004,35.55,13.29,45977
"2025-12-06 09:11:00","Longueuil",1.569489,35.49,13.29,45977
"2025-12-06 09:12:00","Longueuil",1.568715,35.38,13.28,45977
"2025-12-06 09:13:00","Longueuil",1.569723,35.56,13.28,45977
"2025-12-06 09:14:00","Longueuil",1.568085,35.65,13.28,45977
"2025-12-06 09:15:00","Longueuil",1.568438,35.52,13.28,45977
"2025-12-06 09:16:00","Longueuil",1.568448,35.52,13.26,45977
"2025-12-06 09:17:00","Longueuil",1.570132,35.44,13.28,45977
"2025-12-06 09:18:00","Longueuil",1.567858,35.53,13.26,45977
"2025-12-06 09:19:00","Longueuil",1.570452,35.55,13.25,45977
"2025-12-06 09:20:00","Longueuil",1.564954,35.48,13.26,45977
"2025-12-06 09:21:00","Longueuil",1.565773,35.52,13.28,45977
"2025-12-06 09:22:00","Longueuil",1.564369,35.6,13.34,45977
"2025-12-06 09:23:00","Longueuil",1.562314,35.63,13.32,45977
"2025-12-06 09:24:00","Longueuil",1.56472,35.61,13.33,45977
"2025-12-06 09:25:00","Longueuil",1.566228,35.52,13.35,45977
"2025-12-06 09:26:00","Longueuil",1.56059,35.67,13.35,45977
"2025-12-06 09:27:00","Longueuil",1.56293,35.68,13.36,45977
"2025-12-06 09:28:00","Longueuil",1.561183,35.69,13.34,45977
"2025-12-06 09:29:00","Longueuil",1.562492,35.66,13.3,45977
"2025-12-06 09:30:00","Longueuil",1.561986,35.69,13.32,45977
"2025-12-06 09:31:00","Longueuil",1.561406,35.71,13.34,45977
"2025-12-06 09:32:00","Longueuil",1.558894,35.7,13.33,45977
"2025-12-06 09:33:00","Longueuil",1.559082,35.71,13.37,45977
"2025-12-06 09:34:00","Longueuil",1.558861,35.68,13.33,45977
"2025-12-06 09:35:00","Longueuil",1.558141,35.64,13.31,45977
"2025-12-06 09:36:00","Longueuil",1.558436,35.55,13.31,45977
"2025-12-06 09:37:00","Longueuil",1.557594,35.67,13.34,45977
"2025-12-06 09:38:00","Longueuil",1.561254,35.78,13.34,45977
"2025-12-06 09:39:00","Longueuil",1.55809,35.71,13.3,45977
"2025-12-06 09:40:00","Longueuil",1.561582,35.74,13.32,45977
"2025-12-06 09:41:00","Longueuil",1.558815,35.62,13.27,45977
"2025-12-06 09:42:00","Longueuil",1.55896,35.79,13.31,45977
"2025-12-06 09:43:00","Longueuil",1.558642,35.76,13.3,45977
"2025-12-06 09:44:00","Longueuil",1.557037,35.72,13.31,45977
"2025-12-06 09:45:00","Longueuil",1.555585,35.81,13.32,45977
"2025-12-06 09:46:00","Longueuil",1.557294,35.77,13.31,45977
"2025-12-06 09:47:00","Longueuil",1.554159,35.74,13.35,45977
"2025-12-06 09:48:00","Longueuil",1.554972,35.71,13.35,45977
"2025-12-06 09:49:00","Longueuil",1.556356,35.85,13.38,45977
"2025-12-06 09:50:00","Longueuil",1.553696,35.62,13.36,45977
"2025-12-06 09:51:00","Longueuil",1.554138,35.8,13.33,45977
"2025-12-06 09:52:00","Longueuil",1.553795,35.83,13.31,45977
"2025-12-06 09:53:00","Longueuil",1.556898,35.85,13.31,45977
"2025-12-06 09:54:00","Longueuil",1.553373,35.86,13.3,45977
"2025-12-06 09:55:00","Longueuil",1.554087,35.87,13.33,45977
"2025-12-06 09:56:00","Longueuil",1.554868,35.87,13.3,45977
"2025-12-06 09:57:00","Longueuil",1.552472,35.91,13.32,45977
"2025-12-06 09:58:00","Longueuil",1.552859,35.86,13.34,45977
"2025-12-06 09:59:00","Longueuil",1.551743,35.89,13.34,45977
