"Longueuil",6.003708,31.47,13.38,43690
"Longueuil",6.004186,31.48,13.4,43690
"Longueuil",6.007006,31.48,13.4,43690
"Longueuil",6.010798,31.48,13.43,43690
"Longueuil",6.011683,31.49,13.42,43690
"Longueuil",6.011648,31.47,13.4,43690
"Longueuil",6.017347,31.48,13.41,43690
"Longueuil",6.017334,31.47,13.4,43690
"Longueuil",6.016945,31.47,13.36,43690
"Longueuil",6.018903,31.47,13.35,43690
"Longueuil",6.019277,31.46,13.38,43690
"Longueuil",6.020503,31.46,13.33,43690
"Longueuil",6.023234,31.45,13.33,43690
"Longueuil",6.02416,31.46,13.34,43690
"Longueuil",6.026751,31.46,13.37,43690
"Longueuil",6.027728,31.47,13.34,43690
"Longueuil",6.029709,31.45,13.35,43690
"Longueuil",6.033134,31.46,13.36,43690
"Longueuil",6.032354,31.46,13.36,43690
"Longueuil",6.037264,31.47,13.38,43690
"Longueuil",6.040581,31.45,13.34,43690
"Longueuil",6.041906,31.45,13.35,43690
"Longueuil",6.041914,31.46,13.35,43690
"Longueuil",6.043549,31.46,13.33,43690
"Longueuil",6.044678,31.45,13.33,43690
"Longueuil",6.046102,31.46,13.33,43690
"Longueuil",6.049601,31.45,13.36,43690
"Longueuil",6.047185,31.46,13.37,43690
"Longueuil",6.051646,31.46,13.37,43690
"Longueuil",6.051849,31.48,13.35,43690
"Longueuil",6.057785,31.46,13.34,43690
"Longueuil",6.056364,31.46,13.33,43690
"Longueuil",6.057058,31.47,13.35,43690
"Longueuil",6.058311,31.46,13.37,43690
"Longueuil",6.058546,31.46,13.39,43690
"Longueuil",6.060509,31.47,13.38,43690
"Longueuil",6.062518,31.46,13.35,43690
"Longueuil",6.061167,31.45,13.35,43690
"Longueuil",6.061892,31.45,13.37,43690
"Longueuil",6.062406,31.47,13.37,43690
"Longueuil",6.062009,31.46,13.33,43690
"Longueuil",6.064529,31.46,13.37,43690
"Longueuil",6.064997,31.46,13.37,43690
"Longueuil",6.064021,31.46,13.37,43690
"Longueuil",6.066129,31.47,13.38,43690
"Longueuil",6.066137,31.47,13.41,43690
"Longueuil",6.067703,31.46,13.4,43690
"Longueuil",6.071416,31.46,13.36,43690
"Longueuil",6.075928,31.44,13.35,43690
"Longueuil",6.075536,31.61,13.35,43690
"Longueuil",6.080637,31.46,13.36,43690
"Longueuil",6.078842,31.45,13.37,43690
"Longueuil",6.080271,31.46,13.37,43690
"Longueuil",6.081118,31.47,13.42,43690
"Longueuil",6.082998,31.47,13.4,43690
"Longueuil",6.08727,31.5,13.37,43690
"Longueuil",6.085136,31.48,13.39,43690
"Longueuil",6.089404,31.48,13.4,43690
"Longueuil",6.090197,31.46,13.46,43690
"Longueuil",6.091131,31.47,13.42,43690
"Longueuil",6.093012,31.46,13.39,43690
"Longueuil",6.092336,31.46,13.4,43690
"Longueuil",6.093071,31.45,13.39,43690
"Longueuil",6.095161,31.46,13.37,43690
"Longueuil",6.094742,31.45,13.37,43690
"Longueuil",6.094752,31.46,13.37,43690
"Longueuil",6.095975,31.46,13.38,43690
"Longueuil",6.097847,31.46,13.41,43690
"Longueuil",6.095963,31.46,13.39,43690
"Longueuil",6.096069,31.46,13.38,43690
"Longueuil",6.098724,31.47,13.41,43690
"Longueuil",6.095377,31.47,13.39,43690
"Longueuil",6.095495,31.46,13.39,43690
"Longueuil",6.094223,31.46,13.39,43690
"Longueuil",6.094965,31.45,13.39,43690
"Longueuil",6.096006,31.47,13.4,43690
"Longueuil",6.094055,31.47,13.41,43690
"Longueuil",6.099042,31.47,13.42,43690
"Longueuil",6.097051,31.46,13.4,43690
"Longueuil",6.098686,31.47,13.37,43690
"Longueuil",6.098231,31.46,13.4,43690
"Longueuil",6.096489,31.47,13.37,43690
"Longueuil",6.09728,31.47,13.33,43690
"Longueuil",6.096715,31.46,13.34,43690
"Longueuil",6.096443,31.47,13.36,43690
"Longueuil",6.097702,31.47,13.39,43690
"Longueuil",6.095055,31.47,13.36,43690
"Longueuil",6.095093,31.46,13.39,43690
"Longueuil",6.096899,31.47,13.37,43690
"Longueuil",6.093071,31.48,13.36,43690
"Longueuil",6.092758,31.46,13.34,43690
"Longueuil",6.093697,31.46,13.33,43690
"Longueuil",6.093369,31.48,13.32,43690
"Longueuil",6.090424,31.46,13.34,43690
"Longueuil",6.089083,31.47,13.35,43690
"Longueuil",6.087662,31.47,13.36,43690
"Longueuil",6.091199,31.47,13.37,43690
"Longueuil",6.087311,31.47,13.37,43690
"Longueuil",6.085358,31.48,13.33,43690
"Longueuil",6.081927,31.48,13.36,43690
"Longueuil",6.0849,31.48,13.35,43690
"Longueuil",6.082909,31.47,13.34,43690
"Longueuil",6.082443,31.47,13.35,43690
"Longueuil",6.082736,31.49,13.38,43690
"Longueuil",6.082474,31.47,13.36,43690
"Longueuil",6.079028,31.49,13.39,43690
"Longueuil",6.079381,31.5,13.41,43690
"Longueuil",6.07723,31.49,13.45,43690
"Longueuil",6.079325,31.49,13.47,43690
"Longueuil",6.076988,31.5,13.44,43690
"Longueuil",6.075597,31.5,13.43,43690
"Longueuil",6.07295,31.49,13.42,43690
"Longueuil",6.072649,31.49,13.42,43690
"Longueuil",6.072962,31.49,13.41,43690
"Longueuil",6.073344,31.48,13.39,43690
"Longueuil",6.069082,31.47,13.4,43690
"Longueuil",6.070582,31.47,13.37,43690
"Longueuil",6.06958,31.47,13.38,43690
"Longueuil",6.068748,31.33,13.4,43690
"Longueuil",6.069865,31.38,13.38,43690
