"Longueuil",4.068214,32.36,13.33,43690
"Longueuil",4.071233,32.34,13.37,43690
"Longueuil",4.069494,32.32,13.33,43690
"Longueuil",4.069534,32.3,13.31,43690
"Longueuil",4.067162,32.27,13.32,43690
"Longueuil",4.066823,32.34,13.33,43690
"Longueuil",4.0678,32.24,13.31,43690
"Longueuil",4.067645,32.21,13.33,43690
"Longueuil",4.066757,32.18,13.39,43690
"Longueuil",4.066198,32.29,13.35,43690
"Longueuil",4.065732,32.16,13.34,43690
"Longueuil",4.066488,32.12,13.37,43690
"Longueuil",4.066673,32.26,13.36,43690
"Longueuil",4.066498,32.15,13.39,43690
"Longueuil",4.06517,32.06,13.41,43690
"Longueuil",4.067164,32.04,13.37,43690
"Longueuil",4.065325,32.01,13.39,43690
"Longueuil",4.065478,31.99,13.39,43690
"Longueuil",4.067757,31.96,13.42,43690
"Longueuil",4.068644,31.93,13.39,43690
"Longueuil",4.071205,32.09,13.39,43690
"Longueuil",4.067927,31.88,13.39,43690
"Longueuil",4.068571,31.84,13.36,43690
"Longueuil",4.069265,31.83,13.37,43690
"Longueuil",4.067574,31.83,13.38,43690
"Longueuil",4.069664,31.79,13.42,43690
"Longueuil",4.069906,31.78,13.44,43690
"Longueuil",4.069026,31.76,13.44,43690
"Longueuil",4.069338,31.73,13.43,43690
"Longueuil",4.069511,31.73,13.45,43690
"Longueuil",4.068665,31.72,13.45,43690
"Longueuil",4.069501,31.71,13.42,43690
"Longueuil",4.071638,31.72,13.42,43690
"Longueuil",4.071136,31.72,13.39,43690
"Longueuil",4.072225,31.93,13.37,43690
"Longueuil",4.073553,31.71,13.35,43690
"Longueuil",4.074522,31.7,13.35,43690
"Longueuil",4.071564,31.73,13.36,43690
"Longueuil",4.073911,31.74,13.37,43690
"Longueuil",4.075048,31.77,13.37,43690
"Longueuil",4.071541,31.79,13.41,43690
"Longueuil",4.073161,31.81,13.42,43690
"Longueuil",4.07533,31.83,13.39,43690
"Longueuil",4.075468,31.86,13.42,43690
"Longueuil",4.077036,31.86,13.39,43690
"Longueuil",4.080299,31.88,13.41,43690
"Longueuil",4.079122,31.91,13.44,43690
"Longueuil",4.08017,32.02,13.46,43690
"Longueuil",4.077802,31.95,13.44,43690
"Longueuil",4.08033,31.97,13.45,43690
"Longueuil",4.081583,31.69,13.42,43690
"Longueuil",4.081805,32,13.43,43690
"Longueuil",4.083517,32.03,13.41,43690
"Longueuil",4.08137,32.05,13.41,43690
"Longueuil",4.080953,32.06,13.39,43690
"Longueuil",4.082283,32.15,13.38,43690
"Longueuil",4.082571,32.12,13.38,43690
"Longueuil",4.080271,32.12,13.39,43690
"Longueuil",4.082855,32.17,13.39,43690
"Longueuil",4.080203,31.9,13.42,43690
