"Longueuil",3.057294,31.94,13.43,43690
"Longueuil",3.056473,31.99,13.43,43690
"Longueuil",3.059758,32,13.43,43690
"Longueuil",3.058708,32.03,13.39,43690
"Longueuil",3.061419,32.03,13.43,43690
"Longueuil",3.058545,32.06,13.43,43690
"Longueuil",3.060387,32.08,13.42,43690
"Longueuil",3.063571,32.09,13.45,43690
"Longueuil",3.06267,32.11,13.39,43690
"Longueuil",3.063998,32.14,13.4,43690
"Longueuil",3.060074,32.15,13.37,43690
"Longueuil",3.060916,32.17,13.41,43690
"Longueuil",3.063126,32.2,13.41,43690
"Longueuil",3.05999,32.21,13.4,43690
"Longueuil",3.062485,32.22,13.37,43690
"Longueuil",3.061493,32.23,13.35,43690
"Longueuil",3.061803,32.27,13.35,43690
"Longueuil",3.063512,32.27,13.34,43690
"Longueuil",3.063286,32.29,13.37,43690
"Longueuil",3.062655,32.31,13.4,43690
"Longueuil",3.062233,32.33,13.37,43690
"Longueuil",3.062711,32.32,13.4,43690
"Longueuil",3.063006,32.32,13.37,43690
"Longueuil",3.066066,32.32,13.35,43690
"Longueuil",3.064143,32.3,13.35,43690
"Longueuil",3.066093,32.31,13.41,43690
"Longueuil",3.064217,32.33,13.41,43690
"Longueuil",3.068039,32.3,13.38,43690
"Longueuil",3.065221,32.28,13.37,43690
"Longueuil",3.070826,32.27,13.34,43690
"Longueuil",3.066945,32.26,13.36,43690
"Longueuil",3.067652,32.23,13.35,43690
"Longueuil",3.066139,32.23,13.33,43690
"Longueuil",3.068133,32.22,13.36,43690
"Longueuil",3.06631,32.2,13.38,43690
"Longueuil",3.067576,32.19,13.42,43690
"Longueuil",3.069776,32.18,13.42,43690
"Longueuil",3.066823,32.15,13.41,43690
"Longueuil",3.070712,32.12,13.4,43690
"Longueuil",3.064982,32.1,13.39,43690
"Longueuil",3.068876,32.08,13.38,43690
"Longueuil",3.068738,32.06,13.4,43690
"Longueuil",3.067451,32.03,13.39,43690
"Longueuil",3.069636,32.03,13.37,43690
"Longueuil",3.070534,32,13.37,43690
"Longueuil",3.070935,31.96,13.38,43690
"Longueuil",3.070938,31.94,13.37,43690
"Longueuil",3.071093,31.92,13.33,43690
"Longueuil",3.074247,31.9,13.36,43690
"Longueuil",3.074145,31.9,13.41,43690
"Longueuil",3.076945,31.89,13.42,43690
"Longueuil",3.07706,31.85,13.38,43690
"Longueuil",3.076607,31.83,13.36,43690
"Longueuil",3.077861,31.79,13.36,43690
"Longueuil",3.079928,31.77,13.35,43690
"Longueuil",3.078036,31.74,13.34,43690
"Longueuil",3.080854,31.73,13.3,43690
"Longueuil",3.08297,31.7,13.34,43690
"Longueuil",3.083773,31.68,13.34,43690
"Longueuil",3.083715,31.66,13.35,43690
