"Longueuil",1.458214,32.26,13.33,43690
"Longueuil",1.457237,32.29,13.33,43690
"Longueuil",1.458384,32.31,13.33,43690
"Longueuil",1.453412,32.31,13.35,43690
"Longueuil",1.45447,32.34,13.36,43690
"Longueuil",1.451335,32.4,13.39,43690
"Longueuil",1.451653,32.44,13.39,43690
"Longueuil",1.449562,32.34,13.38,43690
"Longueuil",1.449445,32.34,13.38,43690
"Longueuil",1.448784,32.33,13.37,43690
"Longueuil",1.447736,32.33,13.37,43690
"Longueuil",1.448049,32.34,13.38,43690
"Longueuil",1.445129,32.32,13.37,43690
"Longueuil",1.446452,32.32,13.39,43690
"Longueuil",1.446678,32.23,13.37,43690
"Longueuil",1.446297,32.31,13.39,43690
"Longueuil",1.44427,32.29,13.41,43690
"Longueuil",1.445925,32.28,13.39,43690
"Longueuil",1.448049,32.27,13.47,43690
"Longueuil",1.444392,32.25,13.43,43690
"Longueuil",1.447077,32.24,13.43,43690
"Longueuil",1.446844,32.32,13.42,43690
"Longueuil",1.447469,32.22,13.38,43690
"Longueuil",1.448229,32.3,13.39,43690
"Longueuil",1.446838,32.17,13.37,43690
"Longueuil",1.448001,32.14,13.36,43690
"Longueuil",1.449041,32.15,13.37,43690
"Longueuil",1.447423,32.17,13.39,43690
"Longueuil",1.446795,32.16,13.37,43690
"Longueuil",1.447655,32.14,13.34,43690
"Longueuil",1.445808,32.25,13.38,43690
"Longueuil",1.447545,32.23,13.38,43690
"Longueuil",1.446887,32.17,13.37,43690
"Longueuil",1.444054,32.17,13.39,43690
"Longueuil",1.443947,32.26,13.4,43690
"Longueuil",1.444372,32.2,13.41,43690
"Longueuil",1.444046,32.34,13.38,43690
"Longueuil",1.445328,32.22,13.4,43690
"Longueuil",1.442286,32.24,13.38,43690
"Longueuil",1.442263,32.25,13.49,43690
"Longueuil",1.444491,32.25,13.43,43690
"Longueuil",1.441472,32.35,13.38,43690
"Longueuil",1.445274,32.27,13.37,43690
"Longueuil",1.442024,32.42,13.39,43690
"Longueuil",1.441516,32.29,13.43,43690
"Longueuil",1.439733,32.31,13.39,43690
"Longueuil",1.438787,32.31,13.41,43690
"Longueuil",1.438604,32.3,13.4,43690
"Longueuil",1.437668,32.3,13.37,43690
"Longueuil",1.437871,32.31,13.36,43690
"Longueuil",1.436422,32.29,13.37,43690
"Longueuil",1.438952,32.28,13.36,43690
"Longueuil",1.435534,32.29,13.34,43690
"Longueuil",1.43708,32.08,13.33,43690
"Longueuil",1.435865,32.27,13.36,43690
"Longueuil",1.435862,32.26,13.34,43690
"Longueuil",1.435476,32.25,13.34,43690
"Longueuil",1.434204,32.15,13.38,43690
"Longueuil",1.434118,32.09,13.36,43690
"Longueuil",1.435664,32.13,13.39,43690
