"Longueuil",0.3168157,32.98,13.34,43690
"Longueuil",1.017451,32.95,13.33,43690
"Longueuil",3.805125,32.92,13.34,43690
"Longueuil",2.708931,32.89,13.37,43690
"Longueuil",2.342575,32.87,13.37,43690
"Longueuil",3.339765,32.85,13.33,43690
"Longueuil",4.193922,32.82,13.37,43690
"Longueuil",4.911611,32.81,13.34,43690
"Longueuil",5.5323,32.79,13.31,43690
"Longueuil",6.091479,32.76,13.31,43690
"Longueuil",6.588287,32.73,13.31,43690
"Longueuil",7.03948,32.73,13.31,43690
"Longueuil",7.460665,32.72,13.31,43690
"Longueuil",7.857867,32.71,13.36,43690
"Longueuil",8.23183,32.72,13.34,43690
"Longueuil",8.580716,32.71,13.34,43690
"Longueuil",8.909737,32.71,13.36,43690
"Longueuil",9.226214,32.72,13.39,43690
"Longueuil",9.526584,32.72,13.39,43690
"Longueuil",9.817983,32.72,13.4,43690
"Longueuil",10.10375,32.71,13.4,43690
"Longueuil",10.38186,32.71,13.36,43690
"Longueuil",10.67183,32.7,13.39,43690
"Longueuil",10.94467,32.71,13.37,43690
"Longueuil",11.21631,32.72,13.38,43690
"Longueuil",11.45765,32.76,13.31,43690
"Longueuil",11.68495,32.73,13.31,43690
"Longueuil",11.91593,32.47,13.32,43690
"Longueuil",12.1426,32.73,13.31,43690
"Longueuil",12.36366,32.74,13.31,43690
"Longueuil",12.5785,32.75,13.34,43690
"Longueuil",12.78756,32.76,13.37,43690
"Longueuil",12.99378,32.79,13.34,43690
"Longueuil",13.19425,32.78,13.37,43690
"Longueuil",13.41842,32.79,13.39,43690
"Longueuil",13.63985,32.8,13.36,43690
"Longueuil",13.85023,32.79,13.37,43690
"Longueuil",14.07027,32.8,13.35,43690
"Longueuil",14.26098,32.81,13.36,43690
"Longueuil",14.44149,32.81,13.39,43690
"Longueuil",14.62454,32.83,13.37,43690
"Longueuil",14.78757,32.85,13.39,43690
"Longueuil",14.9412,32.84,13.36,43690
"Longueuil",15.075,32.86,13.38,43690
"Longueuil",15.22367,32.86,13.36,43690
"Longueuil",15.35242,32.88,13.36,43690
"Longueuil",15.47669,32.89,13.36,43690
"Longueuil",15.60244,32.9,13.35,43690
"Longueuil",15.72278,32.91,13.4,43690
"Longueuil",15.83235,32.91,13.37,43690
"Longueuil",15.92427,32.92,13.36,43690
"Longueuil",16.03297,32.92,13.38,43690
"Longueuil",16.13834,32.93,13.38,43690
"Longueuil",16.22694,32.79,13.41,43690
"Longueuil",16.3236,32.82,13.34,43690
"Longueuil",16.42021,32.89,13.35,43690
"Longueuil",16.50323,32.9,13.35,43690
"Longueuil",16.59435,32.94,13.34,43690
"Longueuil",16.67657,32.79,13.37,43690
"Longueuil",16.75315,32.97,13.36,43690
