"Longueuil",3.848895,36.45,13.29,43690
"Longueuil",3.848063,36.33,13.3,43690
"Longueuil",3.848539,36.4,13.29,43690
"Longueuil",3.847432,36.39,13.26,43690
"Longueuil",3.845762,36.48,13.26,43690
"Longueuil",3.844465,36.31,13.29,43690
"Longueuil",3.842547,36.44,13.27,43690
"Longueuil",3.841464,36.37,13.28,43690
"Longueuil",3.842046,36.48,13.23,43690
"Longueuil",3.841443,36.44,13.24,43690
"Longueuil",3.842791,36.23,13.28,43690
"Longueuil",3.83886,36.47,13.3,43690
"Longueuil",3.838343,36.52,13.28,43690
"Longueuil",3.836075,36.44,13.29,43690
"Longueuil",3.836873,36.35,13.28,43690
"Longueuil",3.834885,36.43,13.28,43690
"Longueuil",3.832924,36.49,13.27,43690
"Longueuil",3.836367,36.53,13.29,43690
"Longueuil",3.830722,36.46,13.27,43690
"Longueuil",3.829498,36.42,13.27,43690
"Longueuil",3.826297,36.22,13.27,43690
"Longueuil",3.825996,36.41,13.27,43690
"Longueuil",3.826482,36.33,13.31,43690
"Longueuil",3.823883,36.37,13.3,43690
"Longueuil",3.822055,36.4,13.28,43690
"Longueuil",3.816002,36.41,13.28,43690
"Longueuil",3.812584,36.48,13.25,43690
"Longueuil",3.810099,36.42,13.3,43690
"Longueuil",3.80939,36.41,13.23,43690
"Longueuil",3.812716,36.36,13.27,43690
"Longueuil",3.810804,36.37,13.28,43690
"Longueuil",3.808184,36.49,13.27,43690
"Longueuil",3.806236,36.46,13.25,43690
"Longueuil",3.802307,36.4,13.26,43690
"Longueuil",3.804558,36.37,13.25,43690
"Longueuil",3.800766,36.25,13.28,43690
"Longueuil",3.799731,36.43,13.28,43690
"Longueuil",3.798665,36.47,13.27,43690
"Longueuil",3.797328,36.35,13.28,43690
"Longueuil",3.797203,36.5,13.28,43690
"Longueuil",3.793373,36.4,13.3,43690
"Longueuil",3.794098,36.43,13.25,43690
"Longueuil",3.794388,36.41,13.24,43690
"Longueuil",3.791005,36.34,13.23,43690
"Longueuil",3.789088,36.44,13.28,43690
"Longueuil",3.788569,36.27,13.25,43690
"Longueuil",3.786631,36.47,13.25,43690
"Longueuil",3.786789,36.41,13.24,43690
"Longueuil",3.783905,36.31,13.29,43690
"Longueuil",3.784706,36.5,13.3,43690
"Longueuil",3.781575,36.4,13.32,43690
"Longueuil",3.779681,36.41,13.29,43690
"Longueuil",3.7777,36.49,13.3,43690
"Longueuil",3.782104,36.42,13.31,43690
"Longueuil",3.780945,36.46,13.33,43690
"Longueuil",3.781197,36.41,13.31,43690
"Longueuil",3.778295,36.44,13.3,43690
"Longueuil",3.77493,36.17,13.32,43690
"Longueuil",3.776291,36.36,13.29,43690
"Longueuil",3.772316,36.33,13.3,43690
